"...1","Date","Region_Name","Area_Code","Detached_Average_Price","Detached_Index","Detached_Monthly_Change","Detached_Annual_Change","Semi_Detached_Average_Price","Semi_Detached_Index","Semi_Detached_Monthly_Change","Semi_Detached_Annual_Change","Terraced_Average_Price","Terraced_Index","Terraced_Monthly_Change","Terraced_Annual_Change","Flat_Average_Price","Flat_Index","Flat_Monthly_Change","Flat_Annual_Change","Average_Price"
115561,"2020-04-01","Brent","E09000005",1043452.506,115.3797705,1.3665748,-0.974348212,686710.4821,115.6418475,0.798915712,-1.106389296,578725.1436,113.5915367,1.169760243,-1.178339168,374640.9026,109.5669228,0.640810403,-4.398639159,670882.258575
115964,"2020-05-01","Brent","E09000005",1066346.814,117.9113088,2.194091996,2.18382885,703597.6237,118.4856373,2.459135555,2.021124826,591870.6269,116.1717178,2.271455344,1.364912176,385250.2798,112.6697255,2.831879028,-0.543217308,686766.3361
116342,"2020-06-01","Brent","E09000005",1069064.06,118.2117682,0.254818198,3.886670981,708283.2438,119.2746943,0.665951666,3.968201904,596220.8902,117.0255827,0.735002408,3.327406242,386713.3618,113.0976163,0.379774422,1.255290138,690070.38895
116742,"2020-07-01","Brent","E09000005",1063395.65,117.5849838,-0.530221698,4.21163048,706169.8468,118.9187989,-0.298383037,4.403486976,595355.7538,116.8557747,-0.145103338,3.87761669,386695.3747,113.0923558,-0.00465126,1.746091218,687904.156325
117134,"2020-08-01","Brent","E09000005",1098731.255,121.4922187,3.322902933,4.432184676,727122.9043,122.4472877,2.967141355,4.417392777,614420.7024,120.5978219,3.20227839,3.958859031,394838.9997,115.4740283,2.105953537,1.05387073,708778.46535
117518,"2020-09-01","Brent","E09000005",1161333.926,128.4145096,5.6977237,6.957122291,764664.8954,128.7693482,5.163087401,6.692219296,647526.592,127.0958096,5.388146823,6.142471176,413675.3973,120.9828932,4.770652771,2.519087869,746800.202675
117925,"2020-10-01","Brent","E09000005",1170248.813,129.4002733,0.767641979,8.698855671,768624.9228,129.4362157,0.517877492,7.973241743,651660.6269,127.9072334,0.63843477,8.18580827,413303.9417,120.8742578,-0.089793979,4.272617244,750959.5761
118327,"2020-11-01","Brent","E09000005",1157162.9,127.9532983,-1.11821631,21.62988084,759388.1868,127.880752,-1.201722151,20.81451471,645470.6114,126.692264,-0.949883309,21.72276694,408864.3116,119.5758502,-1.07418045,17.15626264,742721.50245
118712,"2020-12-01","Brent","E09000005",1113337.563,123.1073112,-3.787309243,19.04644131,730542.1203,123.0230827,-3.798592997,18.09437096,621345.8869,121.9570895,-3.737540335,19.61862119,392677.3289,114.8418292,-3.959010902,15.55767713,714475.724775
119092,"2021-01-01","Brent","E09000005",1116029,123.4,0.2,18.6,735738,123.9,0.7,18.2,624853,122.6,0.6,19.3,398676,116.6,1.5,16.7,718824
119485,"2021-02-01","Brent","E09000005",1082634,119.7,-3,5.1,717491,120.8,-2.5,5.3,608880,119.5,-2.6,6.4,392860,114.9,-1.5,5.4,700466.25
119881,"2021-03-01","Brent","E09000005",1063548,117.6,-1.8,3.3,708846,119.4,-1.2,4,602033,118.2,-1.1,5.2,394630,115.4,0.5,6,692264.25
120291,"2021-04-01","Brent","E09000005",1034768,114.4,-2.7,-0.8,688967,116,-2.8,0.3,585498,114.9,-2.7,1.2,385883,112.9,-2.2,3,673779
120670,"2021-05-01","Brent","E09000005",1049730,116.1,1.4,-1.6,697236,117.4,1.2,-0.9,592443,116.3,1.2,0.1,390394,114.2,1.2,1.3,682450.75
121070,"2021-06-01","Brent","E09000005",1069584,118.3,1.9,0,709546,119.5,1.8,0.2,605272,118.8,2.2,1.5,395768,115.7,1.4,2.3,695042.5
121475,"2021-07-01","Brent","E09000005",1080915,119.5,1.1,1.6,712833,120,0.5,0.9,607355,119.2,0.3,2,396974,116.1,0.3,2.7,699519.25
121877,"2021-08-01","Brent","E09000005",1078881,119.3,-0.2,-1.8,707449,119.1,-0.8,-2.7,600056,117.8,-1.2,-2.3,388399,113.6,-2.2,-1.6,693696.25
122271,"2021-09-01","Brent","E09000005",1087274,120.2,0.8,-6.4,709818,119.5,0.3,-7.2,598159,117.4,-0.3,-7.6,386418,113,-0.5,-6.6,695417.25
122641,"2021-10-01","Brent","E09000005",1091363,120.7,0.4,-6.7,711296,119.8,0.2,-7.5,593738,116.5,-0.7,-8.9,379915,111.1,-1.7,-8.1,694078
123062,"2021-11-01","Brent","E09000005",1112550,123,1.9,-3.9,725325,122.1,2,-4.5,604618,118.7,1.8,-6.3,387653,113.4,2,-5.2,707536.5
123439,"2021-12-01","Brent","E09000005",1120176,123.9,0.7,0.6,727321,122.5,0.3,-0.4,604285,118.6,-0.1,-2.7,384912,112.6,-0.7,-2,709173.5
123843,"2022-01-01","Brent","E09000005",1131736,125.1,1,1.4,737112,124.1,1.3,0.2,614255,120.6,1.6,-1.7,389475,113.9,1.2,-2.3,718144.5
124223,"2022-02-01","Brent","E09000005",1128300,124.8,-0.3,4.2,735644,123.9,-0.2,2.5,613267,120.4,-0.2,0.7,389418,113.9,0,-0.9,716657.25
124634,"2022-03-01","Brent","E09000005",1128238,124.8,0,6.1,737507,124.2,0.3,4,611913,120.1,-0.2,1.6,388980,113.8,-0.1,-1.4,716659.5
125033,"2022-04-01","Brent","E09000005",1152486,127.4,2.1,11.4,754802,127.1,2.3,9.6,626626,123,2.4,7,397473,116.2,2.2,3,732846.75
125398,"2022-05-01","Brent","E09000005",1169663,129.3,1.5,11.4,768227,129.4,1.8,10.2,637181,125.1,1.7,7.6,400452,117.1,0.7,2.6,743880.75
125820,"2022-06-01","Brent","E09000005",1183352,130.8,1.2,10.6,777496,130.9,1.2,9.6,647646,127.1,1.6,7,406042,118.8,1.4,2.6,753634
126198,"2022-07-01","Brent","E09000005",1212328,134.1,2.4,12.2,796434,134.1,2.4,11.7,665842,130.7,2.8,9.6,415803,121.6,2.4,4.7,772601.75
126601,"2022-08-01","Brent","E09000005",1231435,136.2,1.6,14.1,809078,136.2,1.6,14.4,679044,133.3,2,13.2,421569,123.3,1.4,8.5,785281.5
126975,"2022-09-01","Brent","E09000005",1264099,139.8,2.7,16.3,830302,139.8,2.6,17,697862,137,2.8,16.7,430568,125.9,2.1,11.4,805707.75
127369,"2022-10-01","Brent","E09000005",1258244,139.1,-0.5,15.3,826229,139.1,-0.5,16.2,693594,136.1,-0.6,16.8,426608,124.8,-0.9,12.3,801168.75
127778,"2022-11-01","Brent","E09000005",1245504,137.7,-1,12,816707,137.5,-1.2,12.6,684136,134.3,-1.4,13.2,421211,123.2,-1.3,8.7,791889.5
128155,"2022-12-01","Brent","E09000005",1227331,135.7,-1.5,9.6,806225,135.8,-1.3,10.8,674147,132.3,-1.5,11.6,414782,121.3,-1.5,7.8,780621.25
128555,"2023-01-01","Brent","E09000005",1213974,134.2,-1.1,7.3,798841,134.5,-0.9,8.4,664356,130.4,-1.5,8.2,409580,119.8,-1.3,5.2,771687.75
128951,"2023-02-01","Brent","E09000005",1184700,131,-2.4,5,778833,131.2,-2.5,5.9,646802,127,-2.6,5.5,400239,117.1,-2.3,2.8,752643.5
129338,"2023-03-01","Brent","E09000005",1172577,129.7,-1,3.9,769189,129.5,-1.2,4.3,634670,124.6,-1.9,3.7,395696,115.7,-1.1,1.7,743033
129739,"2023-04-01","Brent","E09000005",1176477,130.1,0.3,2.1,770341,129.7,0.1,2.1,636424,124.9,0.3,1.6,398195,116.5,0.6,0.2,745359.25
130132,"2023-05-01","Brent","E09000005",1171274,129.5,-0.4,0.1,770153,129.7,0,0.3,637524,125.1,0.2,0.1,400391,117.1,0.6,0,744835.5
130536,"2023-06-01","Brent","E09000005",1177236,130.2,0.5,-0.5,773662,130.3,0.5,-0.5,644837,126.6,1.1,-0.4,403383,118,0.7,-0.7,749779.5
130929,"2023-07-01","Brent","E09000005",1165649,128.9,-1,-3.9,766962,129.2,-0.9,-3.7,641460,125.9,-0.5,-3.7,398458,116.5,-1.2,-4.2,743132.25
131312,"2023-08-01","Brent","E09000005",1211981,134,4,-1.6,793982,133.7,3.5,-1.9,665069,130.5,3.7,-2.1,410191,120,2.9,-2.7,770305.75
131707,"2023-09-01","Brent","E09000005",1213831,134.2,0.2,-4,794690,133.8,0.1,-4.3,666513,130.8,0.2,-4.5,409594,119.8,-0.1,-4.9,771157
132097,"2023-10-01","Brent","E09000005",1209871,133.8,-0.3,-3.8,792907,133.5,-0.2,-4,664567,130.4,-0.3,-4.2,410117,119.9,0.1,-3.9,769365.5
132489,"2023-11-01","Brent","E09000005",1176934,130.1,-2.7,-5.5,771878,130,-2.7,-5.5,644412,126.5,-3,-5.8,399537,116.8,-2.6,-5.1,748190.25
132890,"2023-12-01","Brent","E09000005",1164229,128.7,-1.1,-5.1,766872,129.1,-0.6,-4.9,638124,125.3,-1,-5.3,397365,116.2,-0.5,-4.2,741647.5
133302,"2024-01-01","Brent","E09000005",1200091,132.7,3.1,-1.1,789856,133,3,-1.1,659405,129.4,3.3,-0.7,411118,120.2,3.5,0.4,765117.5
133673,"2024-02-01","Brent","E09000005",1192114,131.8,-0.7,0.6,789069,132.9,-0.1,1.3,661240,129.8,0.3,2.2,415815,121.6,1.1,3.9,764559.5
134067,"2024-03-01","Brent","E09000005",1137390,125.8,-4.6,-3,752223,126.7,-4.7,-2.2,633087,124.3,-4.3,-0.2,405085,118.5,-2.6,2.4,731946.25
